,date,year,month,day,maxt
6806,19190310,1919,3,10,19
6807,19190410,1919,4,10,29
6808,19190510,1919,5,10,30
6809,19190610,1919,6,10,33
6810,19190710,1919,7,10,32
6811,19190810,1919,8,10,31
6812,19190910,1919,9,10,34
6813,19191010,1919,10,10,31
6814,19191110,1919,11,10,23
6815,19191210,1919,12,10,16
6816,19190111,1919,1,11,24
6817,19190211,1919,2,11,11
6818,19190311,1919,3,11,27
6819,19190411,1919,4,11,23
6820,19190511,1919,5,11,28
6821,19190611,1919,6,11,33
6822,19190711,1919,7,11,32
6823,19190811,1919,8,11,32
6824,19190911,1919,9,11,33
6825,19191011,1919,10,11,28
6826,19191111,1919,11,11,25
6827,19191211,1919,12,11,17
6828,19190112,1919,1,12,23
6829,19190212,1919,2,12,12
6830,19190312,1919,3,12,19
6831,19190412,1919,4,12,26
6832,19190512,1919,5,12,28
6833,19190612,1919,6,12,33
6834,19190712,1919,7,12,37
6835,19190812,1919,8,12,33
6836,19190912,1919,9,12,30
6837,19191012,1919,10,12,26
6838,19191112,1919,11,12,24
6839,19191212,1919,12,12,17
6840,19190113,1919,1,13,23
6841,19190213,1919,2,13,14
6842,19190313,1919,3,13,17
6843,19190413,1919,4,13,27
6844,19190513,1919,5,13,26
6845,19190613,1919,6,13,28
6846,19190713,1919,7,13,31
6847,19190813,1919,8,13,34
6848,19190913,1919,9,13,30
6849,19191013,1919,10,13,20
6850,19191113,1919,11,13,23
6851,19191213,1919,12,13,16
6852,19190114,1919,1,14,17
6853,19190214,1919,2,14,17
6854,19190314,1919,3,14,19
6855,19190414,1919,4,14,26
6856,19190514,1919,5,14,29
6857,19190614,1919,6,14,30
6858,19190714,1919,7,14,34
6859,19190814,1919,8,14,35
6860,19190914,1919,9,14,29
6861,19191014,1919,10,14,20
6862,19191114,1919,11,14,23
6863,19191214,1919,12,14,17
6864,19190115,1919,1,15,21
6865,19190215,1919,2,15,15
6866,19190315,1919,3,15,19
6867,19190415,1919,4,15,25
6868,19190515,1919,5,15,27
6869,19190615,1919,6,15,32
6870,19190715,1919,7,15,33
6871,19190815,1919,8,15,35
6872,19190915,1919,9,15,29
6873,19191015,1919,10,15,21
6874,19191115,1919,11,15,24
6875,19191215,1919,12,15,17
6876,19190116,1919,1,16,21
6877,19190216,1919,2,16,21
6878,19190316,1919,3,16,18
6879,19190416,1919,4,16,24
6880,19190516,1919,5,16,25
6881,19190616,1919,6,16,32
6882,19190716,1919,7,16,33
6883,19190816,1919,8,16,34
6884,19190916,1919,9,16,27
6885,19191016,1919,10,16,27
6886,19191116,1919,11,16,25
6887,19191216,1919,12,16,19
6888,19190117,1919,1,17,21
6889,19190217,1919,2,17,21
6890,19190317,1919,3,17,20
6891,19190417,1919,4,17,25
6892,19190517,1919,5,17,29
6893,19190617,1919,6,17,31
6894,19190717,1919,7,17,33
6895,19190817,1919,8,17,34
6896,19190917,1919,9,17,28
6897,19191017,1919,10,17,30
6898,19191117,1919,11,17,21
6899,19191217,1919,12,17,18
6900,19190118,1919,1,18,25
6901,19190218,1919,2,18,22
6902,19190318,1919,3,18,22
6903,19190418,1919,4,18,25
6904,19190518,1919,5,18,27
6905,19190618,1919,6,18,31
6906,19190718,1919,7,18,33
6907,19190818,1919,8,18,30
6908,19190918,1919,9,18,29
6909,19191018,1919,10,18,25
6910,19191118,1919,11,18,21
6911,19191218,1919,12,18,19
6912,19190119,1919,1,19,23
6913,19190219,1919,2,19,20
6914,19190319,1919,3,19,25
6915,19190419,1919,4,19,28
6916,19190519,1919,5,19,31
6917,19190619,1919,6,19,34
6918,19190719,1919,7,19,35
6919,19190819,1919,8,19,30
6920,19190919,1919,9,19,30
6921,19191019,1919,10,19,25
6922,19191119,1919,11,19,21
6923,19191219,1919,12,19,20
6924,19190120,1919,1,20,23
6925,19190220,1919,2,20,18
6926,19190320,1919,3,20,22
6927,19190420,1919,4,20,28
6928,19190520,1919,5,20,31
6929,19190620,1919,6,20,32
6930,19190720,1919,7,20,34
6931,19190820,1919,8,20,30
6932,19190920,1919,9,20,30
6933,19191020,1919,10,20,25
6934,19191120,1919,11,20,20
6935,19191220,1919,12,20,20
6936,19190121,1919,1,21,16
6937,19190221,1919,2,21,17
6938,19190321,1919,3,21,23
6939,19190421,1919,4,21,27
6940,19190521,1919,5,21,32
6941,19190621,1919,6,21,34
6942,19190721,1919,7,21,34
6943,19190821,1919,8,21,33
6944,19190921,1919,9,21,31
6945,19191021,1919,10,21,20
6946,19191121,1919,11,21,20
6947,19191221,1919,12,21,18
6948,19190122,1919,1,22,11
6949,19190222,1919,2,22,16
6950,19190322,1919,3,22,24
6951,19190422,1919,4,22,28
6952,19190522,1919,5,22,28
6953,19190622,1919,6,22,34
6954,19190722,1919,7,22,35
6955,19190822,1919,8,22,30
6956,19190922,1919,9,22,30
6957,19191022,1919,10,22,20
6958,19191122,1919,11,22,21
6959,19191222,1919,12,22,20
6960,19190123,1919,1,23,18
6961,19190223,1919,2,23,17
6962,19190323,1919,3,23,25
6963,19190423,1919,4,23,21
6964,19190523,1919,5,23,24
6965,19190623,1919,6,23,34
6966,19190723,1919,7,23,35
6967,19190823,1919,8,23,29
6968,19190923,1919,9,23,30
6969,19191023,1919,10,23,22
6970,19191123,1919,11,23,21
6971,19191223,1919,12,23,19
6972,19190124,1919,1,24,21
6973,19190224,1919,2,24,22
6974,19190324,1919,3,24,26
6975,19190424,1919,4,24,23
6976,19190524,1919,5,24,24
6977,19190624,1919,6,24,33
6978,19190724,1919,7,24,34
6979,19190824,1919,8,24,32
6980,19190924,1919,9,24,31
6981,19191024,1919,10,24,22
6982,19191124,1919,11,24,18
6983,19191224,1919,12,24,20
6984,19190125,1919,1,25,20
6985,19190225,1919,2,25,20
6986,19190325,1919,3,25,24
6987,19190425,1919,4,25,28
6988,19190525,1919,5,25,25
6989,19190625,1919,6,25,34
6990,19190725,1919,7,25,34
6991,19190825,1919,8,25,34
6992,19190925,1919,9,25,31
6993,19191025,1919,10,25,25
6994,19191125,1919,11,25,16
6995,19191225,1919,12,25,19
6996,19190126,1919,1,26,14
6997,19190226,1919,2,26,20
6998,19190326,1919,3,26,23
6999,19190426,1919,4,26,30
7000,19190526,1919,5,26,25
7001,19190626,1919,6,26,34
7002,19190726,1919,7,26,30
7003,19190826,1919,8,26,34
7004,19190926,1919,9,26,32
7005,19191026,1919,10,26,27
7006,19191126,1919,11,26,20
7007,19191226,1919,12,26,21
7008,19190127,1919,1,27,12
7009,19190227,1919,2,27,23
7010,19190327,1919,3,27,22
7011,19190427,1919,4,27,29
7012,19190527,1919,5,27,29
7013,19190627,1919,6,27,35
7014,19190727,1919,7,27,28
7015,19190827,1919,8,27,30
7016,19190927,1919,9,27,33
7017,19191027,1919,10,27,28
7018,19191127,1919,11,27,23
7019,19191227,1919,12,27,23
7020,19190128,1919,1,28,15
7021,19190228,1919,2,28,21
7022,19190328,1919,3,28,26
7023,19190428,1919,4,28,29
7024,19190528,1919,5,28,30
7025,19190628,1919,6,28,35
7026,19190728,1919,7,28,28
7027,19190828,1919,8,28,28
7028,19190928,1919,9,28,32
7029,19191028,1919,10,28,28
7030,19191128,1919,11,28,22
7031,19191228,1919,12,28,18
7032,19190129,1919,1,29,17
7033,19190229,1919,2,29,-999
7034,19190329,1919,3,29,18
7035,19190429,1919,4,29,32
7036,19190529,1919,5,29,30
7037,19190629,1919,6,29,33
7038,19190729,1919,7,29,37
7039,19190829,1919,8,29,31
7040,19190929,1919,9,29,33
7041,19191029,1919,10,29,27
7042,19191129,1919,11,29,16
7043,19191229,1919,12,29,12
7044,19190130,1919,1,30,19
7045,19190230,1919,2,30,-999
7046,19190330,1919,3,30,14
7047,19190430,1919,4,30,30
7048,19190530,1919,5,30,30
7049,19190630,1919,6,30,34
7050,19190730,1919,7,30,32
7051,19190830,1919,8,30,33
7052,19190930,1919,9,30,33
7053,19191030,1919,10,30,28
7054,19191130,1919,11,30,12
7055,19191230,1919,12,30,12
7056,19190131,1919,1,31,13
7057,19190231,1919,2,31,-999
7058,19190331,1919,3,31,16
7059,19190431,1919,4,31,-999
7060,19190531,1919,5,31,29
7061,19190631,1919,6,31,-999
7062,19190731,1919,7,31,33
7063,19190831,1919,8,31,32
7064,19190931,1919,9,31,-999
7065,19191031,1919,10,31,27
7066,19191131,1919,11,31,-999
7067,19191231,1919,12,31,14
7068,19200101,1920,1,1,18
7069,19200201,1920,2,1,25
7070,19200301,1920,3,1,22
7071,19200401,1920,4,1,27
7072,19200501,1920,5,1,24
7073,19200601,1920,6,1,29
7074,19200701,1920,7,1,31
7075,19200801,1920,8,1,28
7076,19200901,1920,9,1,32
7077,19201001,1920,10,1,27
7078,19201101,1920,11,1,25
7079,19201201,1920,12,1,20
7080,19200102,1920,1,2,17
7081,19200202,1920,2,2,22
7082,19200302,1920,3,2,20
7083,19200402,1920,4,2,28
7084,19200502,1920,5,2,26
7085,19200602,1920,6,2,26
7086,19200702,1920,7,2,28
7087,19200802,1920,8,2,28
7088,19200902,1920,9,2,33
7089,19201002,1920,10,2,30
7090,19201102,1920,11,2,27
7091,19201202,1920,12,2,20
7092,19200103,1920,1,3,16
7093,19200203,1920,2,3,14
7094,19200303,1920,3,3,17
7095,19200403,1920,4,3,28
7096,19200503,1920,5,3,28
7097,19200603,1920,6,3,29
7098,19200703,1920,7,3,30
7099,19200803,1920,8,3,31
7100,19200903,1920,9,3,33
7101,19201003,1920,10,3,32
7102,19201103,1920,11,3,28
7103,19201203,1920,12,3,24
7104,19200104,1920,1,4,14
7105,19200204,1920,2,4,16
7106,19200304,1920,3,4,12
7107,19200404,1920,4,4,25
7108,19200504,1920,5,4,24
7109,19200604,1920,6,4,31
7110,19200704,1920,7,4,31
7111,19200804,1920,8,4,31
7112,19200904,1920,9,4,33
7113,19201004,1920,10,4,32
7114,19201104,1920,11,4,28
7115,19201204,1920,12,4,22
7116,19200105,1920,1,5,12
7117,19200205,1920,2,5,22
7118,19200305,1920,3,5,12
7119,19200405,1920,4,5,22
7120,19200505,1920,5,5,28
7121,19200605,1920,6,5,31
7122,19200705,1920,7,5,33
7123,19200805,1920,8,5,32
7124,19200905,1920,9,5,32
7125,19201005,1920,10,5,32
7126,19201105,1920,11,5,20
7127,19201205,1920,12,5,24
7128,19200106,1920,1,6,15
7129,19200206,1920,2,6,24
7130,19200306,1920,3,6,14
7131,19200406,1920,4,6,20
7132,19200506,1920,5,6,27
7133,19200606,1920,6,6,31
7134,19200706,1920,7,6,33
7135,19200806,1920,8,6,33
7136,19200906,1920,9,6,34
7137,19201006,1920,10,6,27
7138,19201106,1920,11,6,24
7139,19201206,1920,12,6,22
7140,19200107,1920,1,7,16
7141,19200207,1920,2,7,20
7142,19200307,1920,3,7,17
7143,19200407,1920,4,7,19
7144,19200507,1920,5,7,24
7145,19200607,1920,6,7,31
7146,19200707,1920,7,7,34
7147,19200807,1920,8,7,33
7148,19200907,1920,9,7,31
7149,19201007,1920,10,7,26
7150,19201107,1920,11,7,24
7151,19201207,1920,12,7,18
7152,19200108,1920,1,8,14
7153,19200208,1920,2,8,12
7154,19200308,1920,3,8,19
7155,19200408,1920,4,8,19
7156,19200508,1920,5,8,25
7157,19200608,1920,6,8,32
7158,19200708,1920,7,8,33
7159,19200808,1920,8,8,32
7160,19200908,1920,9,8,32
7161,19201008,1920,10,8,26
7162,19201108,1920,11,8,27
7163,19201208,1920,12,8,17
7164,19200109,1920,1,9,17
7165,19200209,1920,2,9,12
7166,19200309,1920,3,9,20
7167,19200409,1920,4,9,21
7168,19200509,1920,5,9,24
7169,19200609,1920,6,9,27
7170,19200709,1920,7,9,34
7171,19200809,1920,8,9,32
7172,19200909,1920,9,9,30
7173,19201009,1920,10,9,29
7174,19201109,1920,11,9,29
7175,19201209,1920,12,9,17
7176,19200110,1920,1,10,17
7177,19200210,1920,2,10,10
7178,19200310,1920,3,10,21
7179,19200410,1920,4,10,21
7180,19200510,1920,5,10,25
7181,19200610,1920,6,10,27
7182,19200710,1920,7,10,31
7183,19200810,1920,8,10,32
7184,19200910,1920,9,10,30
7185,19201010,1920,10,10,30
7186,19201110,1920,11,10,29
7187,19201210,1920,12,10,18
7188,19200111,1920,1,11,21
7189,19200211,1920,2,11,11
7190,19200311,1920,3,11,25
7191,19200411,1920,4,11,20
7192,19200511,1920,5,11,31
7193,19200611,1920,6,11,31
7194,19200711,1920,7,11,33
7195,19200811,1920,8,11,31
7196,19200911,1920,9,11,29
7197,19201011,1920,10,11,33
7198,19201111,1920,11,11,25
7199,19201211,1920,12,11,20
7200,19200112,1920,1,12,20
7201,19200212,1920,2,12,11
7202,19200312,1920,3,12,22
7203,19200412,1920,4,12,24
7204,19200512,1920,5,12,31
7205,19200612,1920,6,12,28
7206,19200712,1920,7,12,34
7207,19200812,1920,8,12,29
7208,19200912,1920,9,12,26
7209,19201012,1920,10,12,31
7210,19201112,1920,11,12,22
7211,19201212,1920,12,12,20
7212,19200113,1920,1,13,16
7213,19200213,1920,2,13,11
7214,19200313,1920,3,13,12
7215,19200413,1920,4,13,26
7216,19200513,1920,5,13,28
7217,19200613,1920,6,13,31
7218,19200713,1920,7,13,35
7219,19200813,1920,8,13,32
7220,19200913,1920,9,13,32
7221,19201013,1920,10,13,27
7222,19201113,1920,11,13,22
7223,19201213,1920,12,13,16
7224,19200114,1920,1,14,14
7225,19200214,1920,2,14,10
7226,19200314,1920,3,14,11
7227,19200414,1920,4,14,24
7228,19200514,1920,5,14,27
7229,19200614,1920,6,14,30
7230,19200714,1920,7,14,35
7231,19200814,1920,8,14,33
7232,19200914,1920,9,14,32
7233,19201014,1920,10,14,27
7234,19201114,1920,11,14,23
7235,19201214,1920,12,14,15
7236,19200115,1920,1,15,14
7237,19200215,1920,2,15,12
7238,19200315,1920,3,15,18
7239,19200415,1920,4,15,24
7240,19200515,1920,5,15,30
7241,19200615,1920,6,15,30
7242,19200715,1920,7,15,35
7243,19200815,1920,8,15,33
7244,19200915,1920,9,15,33
7245,19201015,1920,10,15,27
7246,19201115,1920,11,15,26
7247,19201215,1920,12,15,17
7248,19200116,1920,1,16,16
7249,19200216,1920,2,16,14
7250,19200316,1920,3,16,17
7251,19200416,1920,4,16,28
7252,19200516,1920,5,16,27
7253,19200616,1920,6,16,30
7254,19200716,1920,7,16,34
7255,19200816,1920,8,16,33
7256,19200916,1920,9,16,32
7257,19201016,1920,10,16,27
7258,19201116,1920,11,16,25
7259,19201216,1920,12,16,18
7260,19200117,1920,1,17,18
7261,19200217,1920,2,17,17
7262,19200317,1920,3,17,18
7263,19200417,1920,4,17,25
7264,19200517,1920,5,17,27
7265,19200617,1920,6,17,31
7266,19200717,1920,7,17,34
7267,19200817,1920,8,17,29
7268,19200917,1920,9,17,32
7269,19201017,1920,10,17,27
7270,19201117,1920,11,17,23
7271,19201217,1920,12,17,19
7272,19200118,1920,1,18,19
7273,19200218,1920,2,18,18
7274,19200318,1920,3,18,20
7275,19200418,1920,4,18,25
7276,19200518,1920,5,18,30
7277,19200618,1920,6,18,32
7278,19200718,1920,7,18,30
7279,19200818,1920,8,18,29
7280,19200918,1920,9,18,33
7281,19201018,1920,10,18,27
7282,19201118,1920,11,18,23
7283,19201218,1920,12,18,23
7284,19200119,1920,1,19,22
7285,19200219,1920,2,19,16
7286,19200319,1920,3,19,22
7287,19200419,1920,4,19,27
7288,19200519,1920,5,19,30
7289,19200619,1920,6,19,33
7290,19200719,1920,7,19,28
7291,19200819,1920,8,19,32
7292,19200919,1920,9,19,31
7293,19201019,1920,10,19,28
7294,19201119,1920,11,19,23
7295,19201219,1920,12,19,19
7296,19200120,1920,1,20,17
7297,19200220,1920,2,20,15
7298,19200320,1920,3,20,22
7299,19200420,1920,4,20,25
7300,19200520,1920,5,20,31
7301,19200620,1920,6,20,32
7302,19200720,1920,7,20,26
7303,19200820,1920,8,20,28
7304,19200920,1920,9,20,31
7305,19201020,1920,10,20,26
7306,19201120,1920,11,20,23
7307,19201220,1920,12,20,17
7308,19200121,1920,1,21,20
7309,19200221,1920,2,21,15
7310,19200321,1920,3,21,24
7311,19200421,1920,4,21,27
7312,19200521,1920,5,21,32
7313,19200621,1920,6,21,32
7314,19200721,1920,7,21,28
7315,19200821,1920,8,21,31
7316,19200921,1920,9,21,32
7317,19201021,1920,10,21,26
7318,19201121,1920,11,21,22
7319,19201221,1920,12,21,19
7320,19200122,1920,1,22,21
7321,19200222,1920,2,22,14
7322,19200322,1920,3,22,22
7323,19200422,1920,4,22,24
7324,19200522,1920,5,22,32
7325,19200622,1920,6,22,31
7326,19200722,1920,7,22,33
7327,19200822,1920,8,22,33
7328,19200922,1920,9,22,30
7329,19201022,1920,10,22,27
7330,19201122,1920,11,22,23
7331,19201222,1920,12,22,19
7332,19200123,1920,1,23,22
7333,19200223,1920,2,23,11
7334,19200323,1920,3,23,22
7335,19200423,1920,4,23,24
7336,19200523,1920,5,23,32
7337,19200623,1920,6,23,31
7338,19200723,1920,7,23,32
7339,19200823,1920,8,23,33
7340,19200923,1920,9,23,32
7341,19201023,1920,10,23,27
7342,19201123,1920,11,23,26
7343,19201223,1920,12,23,19
7344,19200124,1920,1,24,23
7345,19200224,1920,2,24,13
7346,19200324,1920,3,24,24
7347,19200424,1920,4,24,23
7348,19200524,1920,5,24,31
7349,19200624,1920,6,24,32
7350,19200724,1920,7,24,34
7351,19200824,1920,8,24,30
7352,19200924,1920,9,24,32
7353,19201024,1920,10,24,27
7354,19201124,1920,11,24,25
7355,19201224,1920,12,24,18
7356,19200125,1920,1,25,18
7357,19200225,1920,2,25,16
7358,19200325,1920,3,25,22
7359,19200425,1920,4,25,22
7360,19200525,1920,5,25,31
7361,19200625,1920,6,25,32
7362,19200725,1920,7,25,34
7363,19200825,1920,8,25,29
7364,19200925,1920,9,25,33
7365,19201025,1920,10,25,27
7366,19201125,1920,11,25,22
7367,19201225,1920,12,25,19
7368,19200126,1920,1,26,19
7369,19200226,1920,2,26,17
7370,19200326,1920,3,26,22
7371,19200426,1920,4,26,21
7372,19200526,1920,5,26,30
7373,19200626,1920,6,26,30
7374,19200726,1920,7,26,36
7375,19200826,1920,8,26,27
7376,19200926,1920,9,26,33
7377,19201026,1920,10,26,27
7378,19201126,1920,11,26,21
7379,19201226,1920,12,26,20
7380,19200127,1920,1,27,22
7381,19200227,1920,2,27,17
7382,19200327,1920,3,27,25
7383,19200427,1920,4,27,23
7384,19200527,1920,5,27,31
7385,19200627,1920,6,27,29
7386,19200727,1920,7,27,34
7387,19200827,1920,8,27,27
7388,19200927,1920,9,27,32
7389,19201027,1920,10,27,28
7390,19201127,1920,11,27,24
7391,19201227,1920,12,27,21
7392,19200128,1920,1,28,22
7393,19200228,1920,2,28,21
7394,19200328,1920,3,28,25
7395,19200428,1920,4,28,22
7396,19200528,1920,5,28,30
7397,19200628,1920,6,28,31
7398,19200728,1920,7,28,33
7399,19200828,1920,8,28,32
7400,19200928,1920,9,28,31
7401,19201028,1920,10,28,28
7402,19201128,1920,11,28,18
7403,19201228,1920,12,28,24
7404,19200129,1920,1,29,24
7405,19200229,1920,2,29,19
7406,19200329,1920,3,29,27
7407,19200429,1920,4,29,26
7408,19200529,1920,5,29,25
7409,19200629,1920,6,29,32
7410,19200729,1920,7,29,33
7411,19200829,1920,8,29,33
7412,19200929,1920,9,29,32
7413,19201029,1920,10,29,27
7414,19201129,1920,11,29,17
7415,19201229,1920,12,29,21
7416,19200130,1920,1,30,20
7417,19200230,1920,2,30,-999
7418,19200330,1920,3,30,27
7419,19200430,1920,4,30,27
7420,19200530,1920,5,30,25
7421,19200630,1920,6,30,30
7422,19200730,1920,7,30,30
7423,19200830,1920,8,30,33
7424,19200930,1920,9,30,32
7425,19201030,1920,10,30,27
7426,19201130,1920,11,30,20
7427,19201230,1920,12,30,23
7428,19200131,1920,1,31,22
7429,19200231,1920,2,31,-999
7430,19200331,1920,3,31,28
7431,19200431,1920,4,31,-999
7432,19200531,1920,5,31,26
7433,19200631,1920,6,31,-999
7434,19200731,1920,7,31,27
7435,19200831,1920,8,31,32
7436,19200931,1920,9,31,-999
7437,19201031,1920,10,31,26
7438,19201131,1920,11,31,-999
7439,19201231,1920,12,31,18
7440,19210101,1921,1,1,23
7441,19210201,1921,2,1,22
7442,19210301,1921,3,1,27
7443,19210401,1921,4,1,22
7444,19210501,1921,5,1,28
7445,19210601,1921,6,1,27
7446,19210701,1921,7,1,28
7447,19210801,1921,8,1,33
7448,19210901,1921,9,1,31
7449,19211001,1921,10,1,30
7450,19211101,1921,11,1,25
7451,19211201,1921,12,1,22
7452,19210102,1921,1,2,18
7453,19210202,1921,2,2,17
7454,19210302,1921,3,2,24
7455,19210402,1921,4,2,23
7456,19210502,1921,5,2,30
7457,19210602,1921,6,2,28
7458,19210702,1921,7,2,27
7459,19210802,1921,8,2,32
7460,19210902,1921,9,2,29
7461,19211002,1921,10,2,27
7462,19211102,1921,11,2,26
7463,19211202,1921,12,2,22
7464,19210103,1921,1,3,10
7465,19210203,1921,2,3,13
7466,19210303,1921,3,3,13
7467,19210403,1921,4,3,28
7468,19210503,1921,5,3,30
7469,19210603,1921,6,3,26
7470,19210703,1921,7,3,29
7471,19210803,1921,8,3,32
7472,19210903,1921,9,3,27
7473,19211003,1921,10,3,27
7474,19211103,1921,11,3,27
7475,19211203,1921,12,3,18
7476,19210104,1921,1,4,8
7477,19210204,1921,2,4,12
7478,19210304,1921,3,4,12
7479,19210404,1921,4,4,24
7480,19210504,1921,5,4,30
7481,19210604,1921,6,4,27
7482,19210704,1921,7,4,31
7483,19210804,1921,8,4,34
7484,19210904,1921,9,4,28
7485,19211004,1921,10,4,27
7486,19211104,1921,11,4,26
7487,19211204,1921,12,4,21
7488,19210105,1921,1,5,10
7489,19210205,1921,2,5,14
7490,19210305,1921,3,5,16
7491,19210405,1921,4,5,23
7492,19210505,1921,5,5,26
7493,19210605,1921,6,5,29
7494,19210705,1921,7,5,30
7495,19210805,1921,8,5,35
7496,19210905,1921,9,5,27
7497,19211005,1921,10,5,28
7498,19211105,1921,11,5,26
7499,19211205,1921,12,5,23
7500,19210106,1921,1,6,14
7501,19210206,1921,2,6,16
7502,19210306,1921,3,6,17
7503,19210406,1921,4,6,22
7504,19210506,1921,5,6,26
7505,19210606,1921,6,6,30
7506,19210706,1921,7,6,29
7507,19210806,1921,8,6,34
7508,19210906,1921,9,6,30
7509,19211006,1921,10,6,28
7510,19211106,1921,11,6,24
7511,19211206,1921,12,6,21
7512,19210107,1921,1,7,15
7513,19210207,1921,2,7,17
7514,19210307,1921,3,7,19
7515,19210407,1921,4,7,26
7516,19210507,1921,5,7,25
7517,19210607,1921,6,7,32
7518,19210707,1921,7,7,30
7519,19210807,1921,8,7,33
7520,19210907,1921,9,7,29
7521,19211007,1921,10,7,29
7522,19211107,1921,11,7,25
7523,19211207,1921,12,7,21
7524,19210108,1921,1,8,13
7525,19210208,1921,2,8,18
7526,19210308,1921,3,8,21
7527,19210408,1921,4,8,20
7528,19210508,1921,5,8,26
7529,19210608,1921,6,8,32
7530,19210708,1921,7,8,33
7531,19210808,1921,8,8,29
7532,19210908,1921,9,8,27
7533,19211008,1921,10,8,30
7534,19211108,1921,11,8,26
7535,19211208,1921,12,8,20
7536,19210109,1921,1,9,13
7537,19210209,1921,2,9,20
7538,19210309,1921,3,9,23
7539,19210409,1921,4,9,19
7540,19210509,1921,5,9,27
7541,19210609,1921,6,9,29
7542,19210709,1921,7,9,32
7543,19210809,1921,8,9,31
7544,19210909,1921,9,9,31
7545,19211009,1921,10,9,30
7546,19211109,1921,11,9,23
7547,19211209,1921,12,9,19
7548,19210110,1921,1,10,16
7549,19210210,1921,2,10,20
7550,19210310,1921,3,10,20
7551,19210410,1921,4,10,24
7552,19210510,1921,5,10,28
7553,19210610,1921,6,10,31
7554,19210710,1921,7,10,32
7555,19210810,1921,8,10,31
7556,19210910,1921,9,10,31
7557,19211010,1921,10,10,30
7558,19211110,1921,11,10,23
7559,19211210,1921,12,10,19
7560,19210111,1921,1,11,19
7561,19210211,1921,2,11,17
7562,19210311,1921,3,11,20
7563,19210411,1921,4,11,24
7564,19210511,1921,5,11,31
7565,19210611,1921,6,11,33
7566,19210711,1921,7,11,33
7567,19210811,1921,8,11,33
7568,19210911,1921,9,11,32
7569,19211011,1921,10,11,29
7570,19211111,1921,11,11,23
7571,19211211,1921,12,11,19
7572,19210112,1921,1,12,18
7573,19210212,1921,2,12,19
7574,19210312,1921,3,12,21
7575,19210412,1921,4,12,23
7576,19210512,1921,5,12,31
7577,19210612,1921,6,12,32
7578,19210712,1921,7,12,32
7579,19210812,1921,8,12,34
7580,19210912,1921,9,12,33
7581,19211012,1921,10,12,28
7582,19211112,1921,11,12,24
7583,19211212,1921,12,12,20
7584,19210113,1921,1,13,17
7585,19210213,1921,2,13,18
7586,19210313,1921,3,13,20
7587,19210413,1921,4,13,26
7588,19210513,1921,5,13,31
7589,19210613,1921,6,13,32
7590,19210713,1921,7,13,33
7591,19210813,1921,8,13,34
7592,19210913,1921,9,13,32
7593,19211013,1921,10,13,28
7594,19211113,1921,11,13,24
7595,19211213,1921,12,13,21
7596,19210114,1921,1,14,13
7597,19210214,1921,2,14,23
7598,19210314,1921,3,14,22
7599,19210414,1921,4,14,26
7600,19210514,1921,5,14,28
7601,19210614,1921,6,14,31
7602,19210714,1921,7,14,32
